subscription_id,customer_id,plan_type,start_date,end_date,monthly_price
S856770,C008079,Basic,2022-09-10,,29.99
S494951,C008080,Basic,2024-05-29,,29.99
S772737,C008081,Enterprise,2022-12-18,2024-01-12,129.99
S949722,C008082,Enterprise,2022-05-14,2023-09-06,129.99
S765597,C008083,Enterprise,2022-06-09,2022-10-07,129.99
S915680,C008084,Basic,2024-04-26,,29.99
S201935,C008085,Basic,2024-04-09,,29.99
S534992,C008086,Pro,2022-01-30,,59.99
S538325,C008087,Enterprise,2023-02-19,,129.99
S767283,C008088,Basic,2022-01-18,2022-08-16,29.99
S404728,C008089,Basic,2024-12-01,,29.99
S969751,C008090,Pro,2023-02-17,,59.99
S370824,C008091,Pro,2023-01-06,,59.99
S220326,C008092,Basic,2023-07-29,,29.99
S818716,C008093,Basic,2025-01-07,,29.99
S463558,C008094,Enterprise,2022-06-05,,129.99
S299382,C008095,Enterprise,2022-01-25,,129.99
S154079,C008096,Pro,2024-09-12,2024-12-31,59.99
S752103,C008097,Pro,2022-04-15,2023-03-11,59.99
S687202,C008098,Enterprise,2023-07-03,,129.99
S823771,C008099,Pro,2022-12-31,,59.99
S727906,C008100,Enterprise,2023-10-23,,129.99
S280526,C008101,Basic,2023-10-22,,29.99
S706837,C008102,Pro,2022-12-14,,59.99
S334977,C008103,Basic,2023-06-04,2024-03-30,29.99
S984399,C008104,Basic,2022-09-30,,29.99
S553756,C008105,Pro,2024-06-11,,59.99
S619502,C008106,Pro,2022-11-01,2023-12-26,59.99
S225811,C008107,Enterprise,2022-07-18,,129.99
S471639,C008108,Pro,2024-03-01,,59.99
S637175,C008109,Pro,2023-12-17,,59.99
S321335,C008110,Enterprise,2023-10-01,,129.99
S702616,C008111,Basic,2023-09-17,,29.99
S990623,C008112,Enterprise,2024-06-08,,129.99
S346542,C008113,Basic,2022-08-14,,29.99
S808221,C008114,Enterprise,2022-04-07,,129.99
S780783,C008115,Pro,2022-06-12,,59.99
S383818,C008116,Basic,2024-03-28,,29.99
S251171,C008117,Pro,2024-02-01,2024-12-31,59.99
S299261,C008118,Enterprise,2023-06-18,2024-07-12,129.99
S233251,C008119,Basic,2023-08-16,,29.99
S594680,C008120,Basic,2022-12-27,,29.99
S862805,C008121,Basic,2024-12-03,,29.99
S504276,C008122,Enterprise,2023-03-27,2024-09-17,129.99
S295401,C008123,Pro,2023-11-17,,59.99
S328138,C008124,Pro,2024-04-22,,59.99
S954320,C008125,Enterprise,2024-12-01,2024-12-31,129.99
S436168,C008126,Pro,2024-06-13,2024-12-31,59.99
S224329,C008127,Enterprise,2022-11-29,,129.99
S113968,C008128,Enterprise,2022-08-21,,129.99
S996784,C008129,Enterprise,2024-01-17,,129.99
S704618,C008130,Enterprise,2022-03-29,,129.99
S137892,C008131,Basic,2023-03-30,,29.99
S486917,C008132,Enterprise,2024-05-04,,129.99
S955196,C008133,Pro,2022-09-11,,59.99
S247595,C008134,Pro,2022-02-02,,59.99
S639972,C008135,Enterprise,2024-05-01,2024-12-31,129.99
S692024,C008136,Enterprise,2022-09-24,,129.99
S634717,C008137,Enterprise,2024-05-23,,129.99
S280338,C008138,Basic,2023-11-30,,29.99
S741636,C008139,Basic,2022-04-06,,29.99
S743012,C008140,Pro,2022-04-14,2023-07-08,59.99
S488451,C008141,Basic,2024-01-23,,29.99
S726945,C008142,Enterprise,2022-09-10,,129.99
S248972,C008143,Pro,2022-09-08,,59.99
S821776,C008144,Pro,2024-01-04,,59.99
S534443,C008145,Basic,2022-02-12,2022-12-09,29.99
S186934,C008146,Enterprise,2023-10-10,,129.99
S456994,C008147,Basic,2024-06-22,,29.99
S366670,C008148,Basic,2022-12-13,,29.99
S315860,C008149,Basic,2023-12-12,,29.99
S736838,C008150,Enterprise,2024-03-06,,129.99
S461116,C008151,Enterprise,2024-09-26,,129.99
S975589,C008152,Pro,2022-01-13,2023-07-07,59.99
S884753,C008153,Enterprise,2024-09-06,,129.99
S921480,C008154,Basic,2024-03-27,,29.99
S638886,C008155,Basic,2022-01-18,,29.99
S576420,C008156,Basic,2022-09-17,,29.99
S810875,C008157,Pro,2023-08-01,,59.99
S236256,C008158,Basic,2023-12-20,,29.99
S480480,C008159,Enterprise,2024-02-04,,129.99
S885278,C008160,Basic,2022-05-15,,29.99
S380448,C008161,Pro,2024-04-07,2024-12-31,59.99
S914685,C008162,Pro,2022-05-08,,59.99
S323920,C008163,Pro,2023-11-09,,59.99
S979691,C008164,Pro,2022-07-21,,59.99
S830351,C008165,Enterprise,2023-06-13,,129.99
S132139,C008166,Basic,2024-01-04,2024-06-02,29.99
S295327,C008167,Enterprise,2023-07-13,,129.99
S834235,C008168,Basic,2024-03-18,,29.99
S978684,C008169,Basic,2022-08-20,2023-12-13,29.99
S547691,C008170,Enterprise,2022-02-19,,129.99
S700958,C008171,Pro,2022-07-11,,59.99
S545173,C008172,Enterprise,2022-11-08,,129.99
S609977,C008173,Pro,2024-10-16,,59.99
S593558,C008174,Enterprise,2022-01-09,,129.99
S765583,C008175,Pro,2024-03-30,,59.99
S847037,C008176,Basic,2024-10-14,2024-12-31,29.99
S794018,C008177,Basic,2023-09-16,,29.99
S678084,C008178,Basic,2023-07-11,2023-10-09,29.99
S358893,C008179,Basic,2023-12-29,2024-11-23,29.99
S513433,C008180,Enterprise,2022-02-07,2022-10-05,129.99
S773616,C008181,Basic,2024-11-17,2024-12-31,29.99
S846135,C008182,Enterprise,2022-12-09,2024-06-01,129.99
S751032,C008183,Pro,2024-03-05,,59.99
S332457,C008184,Pro,2024-01-27,,59.99
S883260,C008185,Basic,2023-07-06,,29.99
S239723,C008186,Pro,2024-12-23,,59.99
S720204,C008187,Pro,2024-04-26,,59.99
S235970,C008188,Basic,2023-07-10,,29.99
S234373,C008189,Basic,2022-03-03,,29.99
S901296,C008190,Pro,2023-10-22,,59.99
S572920,C008191,Pro,2022-11-15,,59.99
S578347,C008192,Basic,2022-07-30,,29.99
S567561,C008193,Pro,2023-04-26,,59.99
S150228,C008194,Enterprise,2022-06-02,,129.99
S790350,C008195,Basic,2022-05-15,,29.99
S460998,C008196,Enterprise,2023-09-29,,129.99
S204655,C008197,Basic,2022-12-08,,29.99
S424022,C008198,Pro,2022-01-21,,59.99
S845511,C008199,Pro,2023-09-20,2024-07-16,59.99
S710728,C008200,Pro,2022-11-15,2023-09-11,59.99
S903064,C008201,Pro,2023-08-05,,59.99
S668349,C008202,Enterprise,2024-07-12,,129.99
S412195,C008203,Enterprise,2024-03-19,,129.99
S921843,C008204,Basic,2023-06-01,,29.99
S884417,C008205,Basic,2023-05-24,,29.99
S447315,C008206,Enterprise,2022-12-07,2024-04-30,129.99
S486406,C008207,Enterprise,2022-05-18,2023-03-14,129.99
S930048,C008208,Enterprise,2023-03-30,,129.99
S568791,C008209,Enterprise,2024-02-04,,129.99
S704219,C008210,Pro,2024-11-19,2024-12-31,59.99
S969680,C008211,Enterprise,2023-10-23,,129.99
S651786,C008212,Basic,2023-03-28,2023-11-23,29.99
S237156,C008213,Pro,2024-01-25,,59.99
S157221,C008214,Enterprise,2023-08-31,,129.99
S432642,C008215,Basic,2024-01-10,,29.99
S185158,C008216,Pro,2023-02-03,,59.99
S797475,C008217,Pro,2024-12-10,,59.99
S597235,C008218,Enterprise,2023-03-09,,129.99
S531498,C008219,Enterprise,2023-06-04,,129.99
S776168,C008220,Enterprise,2024-09-03,,129.99
S645068,C008221,Pro,2023-12-25,2024-05-23,59.99
S325705,C008222,Enterprise,2024-12-11,2024-12-31,129.99
S882544,C008223,Enterprise,2024-04-21,,129.99
S335746,C008224,Basic,2022-02-07,,29.99
S748439,C008225,Enterprise,2024-01-10,,129.99
S918170,C008226,Enterprise,2024-03-07,,129.99
S923325,C008227,Enterprise,2024-09-17,,129.99
S838473,C008228,Enterprise,2024-11-24,,129.99
S846944,C008229,Basic,2022-06-20,,29.99
S884673,C008230,Enterprise,2023-10-07,,129.99
S340812,C008231,Pro,2023-02-21,,59.99
S760985,C008232,Enterprise,2022-11-18,,129.99
S748830,C008233,Basic,2022-09-25,,29.99
S618341,C008234,Pro,2022-08-09,2023-05-06,59.99
S543044,C008235,Pro,2023-08-28,,59.99
S807457,C008236,Basic,2024-08-29,,29.99
S919921,C008237,Basic,2022-10-17,,29.99
S970980,C008238,Enterprise,2023-04-02,,129.99
S811947,C008239,Pro,2022-04-26,2023-10-18,59.99
S190067,C008240,Pro,2024-01-07,,59.99
S680864,C008241,Enterprise,2023-05-31,,129.99
S949441,C008242,Enterprise,2022-10-11,2023-05-09,129.99
S146129,C008243,Basic,2022-05-22,,29.99
S776126,C008244,Enterprise,2023-04-16,,129.99
S927320,C008245,Basic,2022-07-14,,29.99
S286547,C008246,Basic,2023-05-11,2024-04-05,29.99
S527609,C008247,Enterprise,2023-05-14,,129.99
S725109,C008248,Enterprise,2022-04-07,,129.99
S291055,C008249,Basic,2023-11-08,,29.99
S437443,C008250,Pro,2024-05-11,,59.99
S714647,C008251,Pro,2022-12-06,,59.99
S710995,C008252,Pro,2022-08-18,2023-07-14,59.99
S833253,C008253,Basic,2024-08-30,,29.99
S202922,C008254,Pro,2022-12-25,,59.99
S922610,C008255,Enterprise,2023-07-10,,129.99
S114701,C008256,Enterprise,2022-03-24,,129.99
S108307,C008257,Enterprise,2022-09-05,,129.99
S378049,C008258,Basic,2022-10-02,,29.99
S639853,C008259,Enterprise,2022-04-01,,129.99
S386153,C008260,Enterprise,2023-09-09,2024-05-06,129.99
S282971,C008261,Basic,2022-01-21,,29.99
S806097,C008262,Pro,2022-07-07,,59.99
S544112,C008263,Enterprise,2024-06-20,2024-12-31,129.99
S791252,C008264,Pro,2023-05-24,,59.99
S955755,C008265,Basic,2023-11-21,2024-11-15,29.99
S994939,C008266,Enterprise,2023-03-12,,129.99
S220551,C008267,Basic,2023-04-12,,29.99
S714804,C008268,Pro,2024-06-02,,59.99
S879031,C008269,Pro,2023-04-05,,59.99
S288787,C008270,Pro,2024-11-14,,59.99
S315662,C008271,Enterprise,2023-12-22,2024-11-16,129.99
S553005,C008272,Basic,2024-09-25,2024-12-31,29.99
S808326,C008273,Pro,2022-05-11,,59.99
S607575,C008274,Pro,2022-06-10,,59.99
S323006,C008275,Pro,2023-01-26,,59.99
S857265,C008276,Pro,2023-07-10,,59.99
S937986,C008277,Basic,2023-04-18,,29.99
S995701,C008278,Pro,2023-04-11,,59.99
S316863,C008279,Pro,2024-11-05,2024-12-31,59.99
S109515,C008280,Enterprise,2024-05-15,,129.99
S778487,C008281,Pro,2024-12-28,,59.99
S728375,C008282,Enterprise,2023-08-22,,129.99
S101058,C008283,Basic,2022-02-08,,29.99
S600572,C008284,Pro,2024-11-12,,59.99
S819032,C008285,Basic,2024-09-05,,29.99
S634778,C008286,Enterprise,2024-07-03,,129.99
S189484,C008287,Basic,2023-02-24,2024-06-18,29.99
S604752,C008288,Enterprise,2024-03-29,2024-07-27,129.99
S512128,C008289,Pro,2024-09-12,,59.99
S733599,C008290,Enterprise,2023-06-14,,129.99
S800979,C008291,Pro,2024-01-11,,59.99
S258923,C008292,Pro,2024-03-22,,59.99
S581782,C008293,Enterprise,2023-10-01,,129.99
S278549,C008294,Basic,2024-03-21,,29.99
S341448,C008295,Pro,2023-05-29,,59.99
S543752,C008296,Pro,2023-10-26,,59.99
S948998,C008297,Enterprise,2022-09-09,,129.99
S328614,C008298,Basic,2023-02-17,2023-06-17,29.99
S893948,C008299,Basic,2023-01-29,,29.99
S988737,C008300,Basic,2024-08-30,,29.99
S849866,C008301,Enterprise,2024-04-28,,129.99
S480011,C008302,Basic,2023-03-26,,29.99
S567129,C008303,Pro,2024-05-03,,59.99
S613404,C008304,Enterprise,2022-10-27,2024-01-20,129.99
S864721,C008305,Basic,2024-12-16,,29.99
S882361,C008306,Basic,2022-12-02,2023-05-01,29.99
S623469,C008307,Basic,2023-11-25,,29.99
S822021,C008308,Basic,2024-08-02,,29.99
S724308,C008309,Basic,2022-08-30,,29.99
S583657,C008310,Pro,2023-08-28,,59.99
S861289,C008311,Pro,2023-05-24,,59.99
S292323,C008312,Pro,2022-09-17,2023-02-14,59.99
S192450,C008313,Enterprise,2022-01-27,,129.99
S831559,C008314,Pro,2023-08-31,,59.99
S737003,C008315,Enterprise,2024-04-10,,129.99
S524551,C008316,Basic,2023-01-26,,29.99
S348025,C008317,Enterprise,2022-07-12,,129.99
S700950,C008318,Basic,2023-12-13,,29.99
S562838,C008319,Pro,2024-03-12,,59.99
S368085,C008320,Pro,2024-03-27,2024-12-31,59.99
S899071,C008321,Basic,2022-01-11,,29.99
S166724,C008322,Basic,2024-02-16,2024-12-31,29.99
S977489,C008323,Enterprise,2022-10-22,,129.99
S328287,C008324,Pro,2024-01-27,2024-12-31,59.99
S783614,C008325,Basic,2024-04-15,,29.99
S252141,C008326,Pro,2024-08-02,2024-12-31,59.99
S223858,C008327,Enterprise,2023-08-07,,129.99
S811797,C008328,Basic,2023-01-16,,29.99
S371556,C008329,Basic,2023-06-07,,29.99
S635211,C008330,Basic,2022-03-05,,29.99
S876959,C008331,Pro,2024-12-04,,59.99
S779450,C008332,Enterprise,2022-02-26,,129.99
S415055,C008333,Basic,2023-11-22,,29.99
S194797,C008334,Enterprise,2022-10-07,,129.99
S785806,C008335,Basic,2023-11-19,,29.99
S890352,C008336,Pro,2024-05-27,,59.99
S821238,C008337,Basic,2022-07-26,,29.99
S884989,C008338,Enterprise,2022-02-09,,129.99
S761649,C008339,Enterprise,2023-09-23,,129.99
S535804,C008340,Basic,2022-11-08,,29.99
S267868,C008341,Pro,2024-10-16,,59.99
S902602,C008342,Pro,2022-12-13,2023-08-10,59.99
S708955,C008343,Enterprise,2023-04-30,,129.99
S511636,C008344,Enterprise,2022-02-10,,129.99
S591586,C008345,Pro,2023-10-28,,59.99
S450894,C008346,Enterprise,2024-06-30,,129.99
S597238,C008347,Pro,2023-05-27,2023-09-24,59.99
S827077,C008348,Basic,2024-11-08,,29.99
S734551,C008349,Enterprise,2022-10-28,,129.99
S902767,C008350,Pro,2023-10-24,,59.99
S441477,C008351,Enterprise,2022-04-02,2022-09-29,129.99
S675765,C008352,Pro,2023-08-12,,59.99
S601490,C008353,Basic,2023-12-28,,29.99
S701757,C008354,Basic,2022-11-22,2023-06-20,29.99
S913621,C008355,Basic,2022-09-07,,29.99
S209963,C008356,Enterprise,2023-07-12,,129.99
S510092,C008357,Basic,2024-06-25,,29.99
S593842,C008358,Enterprise,2024-02-05,2024-11-01,129.99
S120668,C008359,Pro,2023-01-10,,59.99
S361843,C008360,Basic,2024-04-15,,29.99
S179421,C008361,Pro,2024-03-14,2024-12-31,59.99
S187652,C008362,Pro,2024-03-11,2024-12-31,59.99
S877885,C008363,Enterprise,2022-02-08,,129.99
S651866,C008364,Enterprise,2024-07-12,,129.99
S834406,C008365,Pro,2022-07-17,,59.99
S492597,C008366,Enterprise,2023-01-20,,129.99
S719116,C008367,Basic,2022-07-18,,29.99
S533770,C008368,Pro,2025-01-11,,59.99
S798806,C008369,Basic,2024-05-28,2024-12-31,29.99
S262674,C008370,Pro,2023-02-08,2023-10-06,59.99
S486506,C008371,Basic,2024-09-15,,29.99
S235943,C008372,Pro,2022-10-21,,59.99
S438861,C008373,Enterprise,2023-12-11,,129.99
S800638,C008374,Enterprise,2023-03-24,,129.99
S558415,C008375,Basic,2022-09-29,,29.99
S905074,C008376,Basic,2022-10-23,2023-05-21,29.99
S737904,C008377,Basic,2023-03-23,2023-11-18,29.99
S346978,C008378,Basic,2024-09-14,,29.99
S669552,C008379,Pro,2022-02-18,,59.99
S742217,C008380,Pro,2024-10-11,,59.99
S861475,C008381,Pro,2023-11-25,2024-12-31,59.99
S941828,C008382,Basic,2024-04-09,,29.99
S529854,C008383,Enterprise,2024-09-29,,129.99
S264258,C008384,Pro,2022-12-01,,59.99
S796452,C008385,Pro,2023-06-11,,59.99
S873345,C008386,Pro,2023-09-06,,59.99
S532390,C008387,Pro,2024-06-18,,59.99
S477420,C008388,Pro,2024-06-23,,59.99
S817696,C008389,Pro,2024-05-07,2024-12-31,59.99
S645176,C008390,Basic,2023-07-09,,29.99
S228873,C008391,Basic,2024-12-08,2024-12-31,29.99
S861239,C008392,Enterprise,2024-04-11,,129.99
S651902,C008393,Enterprise,2024-12-19,,129.99
S666065,C008394,Enterprise,2022-11-20,,129.99
S522703,C008395,Pro,2024-02-05,,59.99
S958600,C008396,Enterprise,2023-01-22,,129.99
S126803,C008397,Pro,2024-03-14,,59.99
S454857,C008398,Enterprise,2023-10-13,,129.99
S782109,C008399,Enterprise,2022-08-06,,129.99
S655514,C008400,Basic,2023-02-23,,29.99
S101581,C008401,Basic,2023-04-16,,29.99
S772923,C008402,Enterprise,2022-03-06,,129.99
S813485,C008403,Enterprise,2022-05-08,,129.99
S723421,C008404,Pro,2022-07-17,,59.99
S372624,C008405,Pro,2023-10-15,,59.99
S183235,C008406,Pro,2024-10-28,2024-12-31,59.99
S657203,C008407,Enterprise,2023-01-02,2024-05-26,129.99
S547499,C008408,Enterprise,2023-01-02,,129.99
S970397,C008409,Pro,2023-03-16,,59.99
S764797,C008410,Pro,2024-03-24,,59.99
S899847,C008411,Pro,2024-04-03,,59.99
S329908,C008412,Pro,2024-12-13,,59.99
S956936,C008413,Basic,2022-01-12,,29.99
S879881,C008414,Pro,2023-10-02,2024-08-27,59.99
S308281,C008415,Enterprise,2024-10-17,2024-12-31,129.99
S255081,C008416,Pro,2023-03-25,,59.99
S826028,C008417,Basic,2022-01-13,,29.99
S278539,C008418,Pro,2023-10-17,,59.99
S461683,C008419,Enterprise,2022-04-18,2022-09-15,129.99
S329194,C008420,Basic,2023-05-13,,29.99
S316778,C008421,Pro,2023-04-06,,59.99
S356768,C008422,Enterprise,2023-10-14,2024-12-31,129.99
S438828,C008423,Pro,2024-05-14,2024-09-11,59.99
S729445,C008424,Basic,2023-01-06,,29.99
S435010,C008425,Pro,2024-11-26,,59.99
S596226,C008426,Enterprise,2024-09-10,2024-12-31,129.99
S536950,C008427,Basic,2024-02-28,,29.99
S601430,C008428,Basic,2022-11-01,,29.99
S271804,C008429,Enterprise,2023-06-20,2024-10-12,129.99
S472666,C008430,Enterprise,2023-04-08,2024-03-03,129.99
S572799,C008431,Enterprise,2022-02-24,,129.99
S116855,C008432,Basic,2024-10-28,2024-12-31,29.99
S887558,C008433,Enterprise,2022-07-06,,129.99
S432486,C008434,Enterprise,2024-01-09,,129.99
S735959,C008435,Enterprise,2024-09-27,,129.99
S560412,C008436,Enterprise,2022-12-19,,129.99
S507756,C008437,Pro,2023-10-18,2024-08-13,59.99
S314943,C008438,Pro,2023-06-24,,59.99
S776902,C008439,Enterprise,2024-03-12,,129.99
S467079,C008440,Enterprise,2022-10-03,,129.99
S945402,C008441,Enterprise,2024-07-15,,129.99
S883818,C008442,Pro,2022-06-12,,59.99
S813001,C008443,Enterprise,2023-07-22,,129.99
S574672,C008444,Pro,2022-05-02,2023-06-26,59.99
S218731,C008445,Basic,2024-07-31,,29.99
S661218,C008446,Enterprise,2023-12-31,,129.99
S376767,C008447,Pro,2024-07-09,,59.99
S509262,C008448,Enterprise,2022-03-01,,129.99
S556278,C008449,Basic,2024-06-16,,29.99
S691907,C008450,Basic,2024-03-20,,29.99
S602154,C008451,Pro,2023-01-23,2024-02-17,59.99
S599888,C008452,Pro,2024-03-18,,59.99
S348515,C008453,Pro,2024-01-16,,59.99
S265476,C008454,Pro,2023-02-11,,59.99
S632245,C008455,Basic,2022-03-20,2023-01-14,29.99
S577209,C008456,Pro,2024-10-19,,59.99
S502116,C008457,Pro,2024-10-14,,59.99
S998838,C008458,Basic,2023-08-16,,29.99
S674918,C008459,Enterprise,2023-08-20,,129.99
S644368,C008460,Enterprise,2023-05-12,,129.99
S491446,C008461,Pro,2022-03-20,,59.99
S801301,C008462,Pro,2022-01-25,,59.99
S331674,C008463,Enterprise,2023-09-17,,129.99
S296502,C008464,Basic,2024-08-16,,29.99
S770302,C008465,Enterprise,2024-09-24,,129.99
S162637,C008466,Basic,2022-03-11,,29.99
S112892,C008467,Pro,2022-06-14,,59.99
S467714,C008468,Pro,2023-07-16,,59.99
S341292,C008469,Enterprise,2024-01-22,2024-12-31,129.99
S677271,C008470,Pro,2022-03-16,,59.99
S133991,C008471,Pro,2024-01-02,,59.99
S694831,C008472,Pro,2023-03-30,,59.99
S390716,C008473,Basic,2022-01-29,2022-11-25,29.99
S293886,C008474,Pro,2022-04-17,,59.99
S231790,C008475,Pro,2024-12-12,,59.99
S208159,C008476,Enterprise,2022-03-29,2023-09-20,129.99
S739702,C008477,Basic,2022-08-27,,29.99
S158012,C008478,Basic,2023-04-04,,29.99
S348245,C008479,Pro,2023-07-28,,59.99
S848348,C008480,Basic,2024-04-13,2024-12-31,29.99
S429010,C008481,Pro,2022-10-28,2024-04-20,59.99
S668015,C008482,Enterprise,2024-04-05,,129.99
S515185,C008483,Basic,2024-12-11,,29.99
S294934,C008484,Basic,2024-10-30,,29.99
S225869,C008485,Enterprise,2024-08-02,,129.99
S100097,C008486,Enterprise,2023-12-10,,129.99
S687349,C008487,Enterprise,2023-11-30,,129.99
S763637,C008488,Pro,2023-04-03,2024-04-27,59.99
S783294,C008489,Pro,2023-11-05,,59.99
S916072,C008490,Enterprise,2022-12-07,,129.99
S599219,C008491,Enterprise,2024-07-08,,129.99
S993323,C008492,Basic,2024-01-06,,29.99
S149704,C008493,Pro,2022-08-30,,59.99
S591638,C008494,Enterprise,2023-11-25,,129.99
S709269,C008495,Pro,2023-07-19,,59.99
S640510,C008496,Enterprise,2024-07-25,,129.99
S558589,C008497,Enterprise,2023-02-27,,129.99
S696869,C008498,Pro,2024-12-01,2024-12-31,59.99
S697041,C008499,Pro,2022-04-14,,59.99
S949780,C008500,Pro,2023-09-16,,59.99
S451248,C008501,Pro,2023-01-21,,59.99
S890710,C008502,Basic,2024-08-30,,29.99
S773800,C008503,Basic,2023-08-10,,29.99
S481471,C008504,Pro,2022-11-25,,59.99
S565243,C008505,Enterprise,2023-10-27,,129.99
S264708,C008506,Enterprise,2023-12-03,2024-12-31,129.99
S864761,C008507,Enterprise,2023-02-17,,129.99
S819604,C008508,Enterprise,2023-12-17,,129.99
S562886,C008509,Basic,2022-10-24,,29.99
S823240,C008510,Enterprise,2022-08-26,2023-04-23,129.99
S472970,C008511,Basic,2023-11-08,,29.99
S641897,C008512,Basic,2024-02-22,,29.99
S403719,C008513,Basic,2024-09-27,,29.99
S116462,C008514,Pro,2022-10-16,,59.99
S419070,C008515,Pro,2023-06-13,,59.99
S873677,C008516,Enterprise,2022-08-19,,129.99
S624157,C008517,Pro,2023-03-06,,59.99
S581100,C008518,Basic,2023-02-19,,29.99
S313172,C008519,Pro,2024-03-19,,59.99
S980978,C008520,Enterprise,2022-07-09,,129.99
S563786,C008521,Enterprise,2022-08-09,,129.99
S680508,C008522,Basic,2024-11-28,2024-12-31,29.99
S718985,C008523,Basic,2023-01-10,,29.99
S803170,C008524,Enterprise,2023-07-28,,129.99
S107493,C008525,Basic,2024-07-22,2024-12-31,29.99
S846418,C008526,Pro,2023-09-05,,59.99
S310220,C008527,Pro,2024-01-01,,59.99
S945586,C008528,Enterprise,2023-05-20,,129.99
S305307,C008529,Basic,2024-06-10,,29.99
S455185,C008530,Enterprise,2024-10-01,,129.99
S248829,C008531,Enterprise,2024-03-07,2024-12-31,129.99
S327462,C008532,Pro,2023-08-09,,59.99
S134851,C008533,Enterprise,2023-11-07,,129.99
S832131,C008534,Pro,2023-12-14,,59.99
S186057,C008535,Basic,2024-02-09,,29.99
S528601,C008536,Basic,2023-02-22,2023-06-22,29.99
S570217,C008537,Enterprise,2024-10-03,,129.99
S917346,C008538,Basic,2024-01-27,,29.99
S211943,C008539,Basic,2024-08-23,,29.99
S674105,C008540,Pro,2024-12-11,,59.99
S571756,C008541,Basic,2022-09-06,,29.99
S292058,C008542,Basic,2022-02-02,,29.99
S645986,C008543,Pro,2023-12-31,,59.99
S571644,C008544,Pro,2024-04-24,,59.99
S953773,C008545,Enterprise,2022-04-07,,129.99
S263150,C008546,Enterprise,2024-05-22,,129.99
S860265,C008547,Basic,2023-05-28,,29.99
S425247,C008548,Enterprise,2024-11-04,,129.99
S208448,C008549,Basic,2022-08-12,2024-02-03,29.99
S102644,C008550,Pro,2022-11-26,,59.99
S693869,C008551,Pro,2024-09-02,2024-12-31,59.99
S654887,C008552,Basic,2023-08-18,,29.99
S326231,C008553,Pro,2022-05-26,,59.99
S686434,C008554,Basic,2024-10-23,,29.99
S626238,C008555,Pro,2023-10-13,,59.99
S916173,C008556,Basic,2023-11-02,2024-12-31,29.99
S229627,C008557,Enterprise,2022-05-20,,129.99
S269746,C008558,Pro,2022-07-29,,59.99
S513837,C008559,Basic,2022-08-20,,29.99
S148158,C008560,Pro,2022-04-09,2023-08-02,59.99
S604101,C008561,Pro,2024-10-10,,59.99
S466892,C008562,Pro,2024-08-21,,59.99
S570708,C008563,Enterprise,2024-05-16,,129.99
S890001,C008564,Basic,2024-12-26,,29.99
S205364,C008565,Pro,2023-11-13,,59.99
S881241,C008566,Basic,2022-11-30,,29.99
S563385,C008567,Enterprise,2024-12-08,,129.99
S790948,C008568,Pro,2024-10-09,,59.99
S112518,C008569,Basic,2023-04-12,,29.99
S287522,C008570,Pro,2023-01-31,,59.99
S965159,C008571,Pro,2024-09-23,,59.99
S782608,C008572,Enterprise,2024-08-13,,129.99
S626587,C008573,Enterprise,2024-07-28,,129.99
S127043,C008574,Enterprise,2022-06-07,,129.99
S945072,C008575,Enterprise,2023-09-27,2024-10-21,129.99
S569294,C008576,Pro,2022-03-21,,59.99
